用户id	投资金额	性别	首投距今时间（天）	最近一次投资距今时间（天）	本月是否有大额回款	是否访问7天内注册	是否注册7天内充值	首投距注册时长（天）	年龄_(0,14]	年龄_(14,35]	年龄_(35,60]	年龄_(60,∞]	手机城市_一线	手机城市_三线	手机城市_二线	手机城市_五线	手机城市_四线	手机城市_超一线	手机城市_魔境	会员级别_普通会员	会员级别_白金用户	会员级别_钻石用户	最近一次登录设备_HUAWEI	最近一次登录设备_OPPO	最近一次登录设备_Samsung	最近一次登录设备_Xiaomi	最近一次登录设备_iPad	最近一次登录设备_iPhone	最近一次登录设备_其他手机	用户浏览产品期限倾向(月）_1-3	用户浏览产品期限倾向(月）_4-6	用户浏览产品期限倾向(月）_7-12	用户浏览产品利率倾向_(0,4%]	用户浏览产品利率倾向_(4%,5.5%]	用户浏览产品利率倾向_(5.5%,6%]	用户浏览产品利率倾向_(6%,7.5%]	用户浏览产品利率倾向_7%以上
1b23d588560582d0471fa3404c1db6d4	50400.0	0	10.0	1.0	0	0	0	148.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
59c090b9dd5673018b0366efc2c29efb	72000.0	1	2.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
d85caf3c74b97e06ff2ed82db820026b	50400.0	1	17.0	0.0	1	0	0	207.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
65c0dde33dc5b3ea0b7f16667ec5a8f8	432000.0	0	1.0	1.0	0	0	0	2.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
8e87912d350333ca54aa36942dbcbd82	248113.296	0	16.0	0.0	1	0	0	1.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
7f7215ee2ef5541cbbc470c858561c07	108000.0	0	15.0	0.0	1	0	1	194.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
59b135c4325d639e08da7cca90e276c9	72000.0	1	11.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
148f42dfb0f59c1af3c9a0a51dc93ac6	396000.0	0	16.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
6c92f46dd1e1797b13f82760a5ce5edd	83623.536	1	21.0	5.0	1	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
c811e4cba6347b032a4a74ab1e81bc3b	7200.0	0	15.0	0.0	1	0	1	22.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
5a896c3aecf566ae08bbbe2e523b3e34	224640.0	0	17.0	1.0	0	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
1dffca4779d4eeecf3d8c162cb18320f	129600.0	0	11.0	0.0	1	0	1	37.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
89130a1e9956beae56b53c91da43f964	43200.0	1	15.0	0.0	0	0	1	200.0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
68632f06fd8673266d8c7c7f41f7d5be	36000.0	0	19.0	0.0	1	0	0	8.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
0348078bfa9661497cd0565ee6aecf34	21600.0	1	12.0	1.0	0	0	1	47.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
7b8ed21c6e51cd3604e02839f2b38689	144000.0	1	20.0	1.0	0	0	0	18.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
7e6feaa24963291b6fbce31340180fa8	72000.0	1	22.0	1.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
eed7ff8445e3f1cd184f6453b50a5902	36000.0	0	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
05a7c0b0bf4147d62050ce1c3781d8de	14400.0	0	15.0	0.0	0	0	0	5.0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
52c91efc87055c9026dc3f4adccb4485	144000.0	0	17.0	1.0	0	0	1	9.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
5307796e65a91ee2ee303b631795403b	7200.0	0	5.0	0.0	0	0	1	24.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0
5907342be27e81d4725bbff43cb53f6d	180000.0	0	17.0	0.0	1	0	1	9.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
a9a709592b3d029a91002c4bc332243b	115200.0	0	4.0	0.0	1	0	0	17.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
bbd9308218825834499616724a82794d	36000.0	1	16.0	0.0	1	0	1	72.0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
20d60e4f24ef1cb2819c589cb40fc310	64800.0	1	1.0	0.0	1	0	0	1.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
e81d128d96114421148a300fc839851c	72000.0	1	4.0	0.0	0	0	1	475.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
9b2695b5b1a8bb19fea4c0672e3a957d	144000.0	1	13.0	1.0	1	0	1	170.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
bc43bd01e97aa6e6f4f59d2bdc95544c	43200.0	0	9.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
33ac8d0817f926c972437770463138cc	7200.0	0	5.0	1.0	0	0	0	5.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
f93cd795ba1c3f90ee7373dd42c292ae	72000.0	1	2.0	1.0	0	0	1	52.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
a0ed615cbdb430c70ba013b8571fa514	72000.0	1	16.0	1.0	0	0	1	28.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
df32dafca48afa114860e7ace69cc66d	7200.0	0	1.0	1.0	0	0	0	5.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
2824f9ed89b01f70530f8824a4d7b552	14248.8	0	18.0	0.0	1	0	0	2.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
deb5a01ccc1871be2a21d2ac69c2fdd4	57600.0	0	10.0	0.0	0	0	0	2.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
f9c6ef61395efdb206f4e8d06a84d41d	1440.0	1	19.0	0.0	0	0	0	5.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
635fffaf9d9c0fbe64a74cac5e69f76b	43200.0	1	1.0	1.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
23718054d52bb4c787361abad978f96d	108000.0	0	1.0	0.0	0	1	0	3.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
d9cef6fcfed0cf45fa52b6294d9ac868	36000.0	0	1.0	1.0	0	0	0	0.0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
d6fc97f5c3e6c785a5b83f014273eeed	144000.0	1	22.0	0.0	0	0	1	20.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
32f58c7925badc14534b38f87cbb2392	295200.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
9e124201cbb9a315fd37796a0d9067a6	72000.0	1	1.0	1.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
51af6064a679db216ac7be50f7ee6c54	14400.0	1	10.0	1.0	0	0	0	5.0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
5d6812747941816c88e3c8d2fc3f6462	21600.0	1	8.0	1.0	0	0	0	0.0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
ceedf19d040c4269a5d2001bbfa7acd7	108000.0	1	23.0	0.0	1	0	0	8.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
8ff84ebdb3d9f3b1f0efe3d7accf3f1e	1620000.0	1	8.0	0.0	1	0	1	476.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
f50ee0fd7036099ab6c2e457aae6adf9	720000.0	1	13.0	1.0	0	0	0	3.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
d2ecb6a040c8fb3dc62946e54af897c8	208800.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
3e0aa9ea6d260f1e8e13b38207bcbc16	7200.0	0	2.0	0.0	0	0	1	42.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
e33b126ca9039248beef9df16999df0d	122400.0	1	11.0	0.0	0	0	1	226.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
cf24e2b2fdde50656fdcddccf89e7606	115200.0	0	19.0	0.0	1	0	0	7.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
a1de2bf8570bd634333be15a62617604	14400.0	1	22.0	0.0	1	0	0	2.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
a074df7c3b5279df37ea7a185529715b	7200.0	1	13.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
9f5395f1ae68f4fb42fbed506b749714	21600.0	0	17.0	1.0	0	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
1cbb2be21a750b75308a251fa028b2e5	187200.0	0	5.0	0.0	1	0	0	1.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
85769d45900aae93131818fbba54a653	28800.0	1	22.0	0.0	0	0	1	56.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
dda7837e54d84fc6f318e0fab2a21631	504000.0	0	10.0	0.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
79375b2ca12274f6ebfd4315a4f610b2	144000.0	1	17.0	1.0	0	0	1	76.0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
9df99f7a8a76b33dcc2053615c645d8a	28800.0	1	1.0	0.0	0	0	1	366.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
f7c311d5e639cd7b881b8356e9ebf7ca	2728800.0	1	3.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
06f456774a190000cc7f3c73f6e96046	345600.0	0	1.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
d0b74f57733f8b5215b82bc2f5fd943a	7200.0	1	8.0	1.0	0	0	0	1.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
cbe539fc2b5bf7775bcd6a6f7ef46594	21600.0	1	4.0	0.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
34f3a94f8d0a02aba28259ad9e5f714c	72000.0	0	8.0	0.0	1	0	1	18.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
662ba03d9e61d9f4b1a5e9d55131b1f0	93600.0	0	6.0	0.0	0	0	0	0.0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
a864d6346a9a840c855ba35e1bbdd4eb	144000.0	0	11.0	1.0	0	0	1	88.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
dd2a21be1e8529a9870afac41c731e6b	57600.0	0	22.0	0.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
9c494fb3cfcd6abda6cf637175da6edd	72000.0	1	1.0	1.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
2e605293015676236da526b62abac0b7	936000.0	1	14.0	0.0	0	0	1	20.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0
48f690635e02e394208b65a97f178294	72000.0	1	9.0	1.0	0	0	0	0.0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
e0c97c7fdc6a4870e3575cc83a6abe49	180000.0	0	17.0	0.0	1	0	0	7.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
7eadf32bedc077613eaabac47cd3e185	72000.0	1	1.0	1.0	1	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
0559750aa0059b85511a87be12084c55	1440000.0	0	13.0	0.0	1	0	1	112.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
f2deaa181c7dc99de2be8ff7860d3b4c	180000.0	1	9.0	0.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
149ff9d1a756e514ca4a9edc76552fec	122400.0	0	10.0	0.0	1	0	0	1.0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
bf490b11bd850d0b7e668071d81d9050	64800.0	1	8.0	0.0	1	0	1	17.0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
b3e766872dc630101893f93b5cf6a2e9	36000.0	0	1.0	0.0	0	1	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
9d1b2ade133be1e3b0f584b9297c2a24	36000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
1509ec072a16776c92389cf97f54007e	43200.0	0	2.0	0.0	0	0	0	3.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
41c045d675e2dc8c69b01bd40f3e5c72	3600.0	1	20.0	1.0	0	0	1	11.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
4de643b12938d18ffff96c46b3b688ef	72720.0	1	22.0	0.0	1	0	0	1.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
edc5dae48058dc500426ce7398cbb20d	72000.0	1	10.0	1.0	0	0	1	21.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
e07e847d5e34c08209e1ab2a762e8bc8	50400.0	0	1.0	1.0	0	0	1	9.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
f8b1c188575fc007f2d43ff76a96dced	21600.0	0	9.0	0.0	1	0	0	1.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
37c78a91beb2680b48b9b74af72f089a	36720.0	0	1.0	1.0	0	1	0	4.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
0e82067da391bd21d0697bb461b9d7cb	7200.0	1	23.0	1.0	0	0	0	5.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
0348e546a8744de279e2521f3430ebad	360000.0	1	14.0	0.0	1	0	0	6.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
98f016ca1ceafc43e12e71725a8b8a57	36000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
be5b6840fbcacc97cab64543f83a90a8	338400.0	0	8.0	1.0	0	0	1	16.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
01f6b345941c2377313b2f69605aa937	216000.0	0	19.0	0.0	1	0	0	0.0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
03a1cc38b46594bc69b790fbdd2c5de1	144000.0	0	2.0	1.0	0	0	1	17.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
c999714b5f3e4487e39891db6e6b01fe	504000.0	0	11.0	2.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
2a8d631964d2c765c8afaeb4d337ea78	36720.0	1	21.0	0.0	1	0	1	69.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
3558ea6548cc4d357b65a38fe48ebbb0	15120.0	1	7.0	0.0	1	0	0	5.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
f12740232b2db6db788c9cd723131587	1180800.0	1	4.0	0.0	1	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
534e718949b268d656444a128870751d	432000.0	1	15.0	0.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
cf094a27e3cb3c3ba4d013464887c77f	77040.0	1	20.0	0.0	1	0	1	88.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
256024d70b65f52528475486d14fc430	36000.0	0	2.0	0.0	0	0	1	170.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
ef2965023be3f2797067a411ca49a305	36000.0	0	20.0	0.0	1	0	1	86.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
b5ef8e4953b0b28772637d6d69f62986	1087200.0	0	11.0	0.0	1	0	0	6.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
9a02f08c22cb5be8456240daae2174aa	216000.0	0	12.0	1.0	0	0	1	112.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
3274d2973fb3daf06f9f00e6eee8e85a	36000.0	1	11.0	0.0	1	0	1	244.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
d36151a040e363940229bb4f1c432779	43200.0	1	8.0	0.0	1	0	1	17.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
bcb711e930b35883c981713e17b96495	72000.0	1	17.0	1.0	1	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
a3d372ad6d57682557e5bb2e1d98f43d	36720.0	0	1.0	0.0	0	0	1	67.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
933a6f3fa6f61754bca10a305064892d	144000.0	1	12.0	1.0	0	0	1	183.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
e3eb7f2bc2815082c47df0a02147e6dc	360000.0	1	6.0	0.0	0	0	1	200.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
03210fc3022c7bc269119d03b224f472	3240000.0	0	13.0	0.0	1	0	0	2.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
077f3f2fe8f7d8b67ae2a3e555dc76fe	14361.12	1	20.0	0.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
aea7567f5489dc914b8392f51d256e99	144000.0	0	1.0	1.0	0	0	1	20.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
95668cf88af11f9bfa1ff3d3c14c6dde	144000.0	1	4.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
da221616c87f3f10aa00fa36e1a4f20e	190800.0	1	16.0	0.0	1	0	1	24.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
2265ec7aac7d22611892b8c4a9255722	144000.0	1	1.0	1.0	0	0	0	1.0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
f80bc9bf080b119e0da0cd81460a4b6d	7200.0	1	1.0	1.0	0	0	1	90.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
10e8644a060790dd7b5d259129a2f069	115200.0	0	8.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
05bf16cb93d732d8e513f0a5da1a96cf	3600.0	1	15.0	0.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
3fa2c20361be67f45479e9dd788f8577	720.0	0	13.0	0.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
eb6212f2410d8f572f5e15648cd89bfe	220550.4	0	4.0	4.0	0	0	0	7.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
3c82a85e910dc45b8a7ddda28f53c7a0	36720.0	1	8.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
c5fe213644ca60e6468ce17fbdb84758	144000.0	1	10.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
37be51c0b528e0ff6be90894b4402f3c	72000.0	0	1.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
60e196fbdc802469a4492215b0ea38a5	36000.0	1	15.0	0.0	0	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
b776e54bced8b9eec54fff4d3b270ca4	144000.0	1	9.0	1.0	0	0	1	10.0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
672918b5ac7d57e2a51187111e19d15f	57600.0	0	3.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
8f58cd2b7bf2dcec6b1ee7ececc48dd1	720000.0	0	4.0	1.0	0	0	0	4.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0
711ae4c5d74bd28e09514314513c8100	36000.0	1	1.0	1.0	0	1	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
1b4e0331265db86f0a102e068bc4a475	7200.0	0	2.0	0.0	0	0	0	1.0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
6f8649b74ee363187d10f43d80a232e5	21600.0	0	8.0	1.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
1149c5c549223afa77381c8f72a02485	331200.0	1	2.0	1.0	0	0	1	371.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
